Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,2019-06-07,249.23,246.211335,251.18,235.67
ETH,2019-06-08,249.859516,249.29,254.15,244.971662
ETH,2019-06-09,244.3,249.859424,250.768993,241.889707
ETH,2019-06-10,231.73,244.3,244.96,226.71
ETH,2019-06-11,247.792633,231.73,248.1,227.59
ETH,2019-06-12,245.214033,247.783446,248.99,237.62
ETH,2019-06-13,263.278083,245.214094,263.43,243.25
ETH,2019-06-14,255.239771,263.235546,264.42,254.461767
ETH,2019-06-15,263.815666,255.23216,266,252.726396
ETH,2019-06-16,269.222903,263.815676,273.139308,262.019294
ETH,2019-06-17,268.58,269.222897,278.79,263.463761
ETH,2019-06-18,273.74,268.58,275.517125,267.75
ETH,2019-06-19,264.362438,273.74,273.91776,261.2
ETH,2019-06-20,268.936421,264.362425,269.97,263.599094
ETH,2019-06-21,271.984579,268.93641,274.432213,266.599113
ETH,2019-06-22,296.25,271.984577,296.711042,271.984577
ETH,2019-06-23,308.400583,296.25,315.197376,293.97238
ETH,2019-06-24,306.863802,308.40102,317.957431,304.745855
ETH,2019-06-25,310.49071,306.86382,312.832136,295.7
ETH,2019-06-26,316.65269,310.490789,317.37,306.236156
ETH,2019-06-27,334.275292,316.65245,363.24106,314.53
ETH,2019-06-28,293.57,334.268713,343.240604,274.608061
ETH,2019-06-29,309.733502,293.47,312.5,289.95
ETH,2019-06-30,317.718202,309.733475,323.55,291.53425
ETH,2019-07-01,289.040985,317.71822,323.038575,286.403172
ETH,2019-07-02,293.642825,289.040985,301.28,279.039939
ETH,2019-07-03,290.687418,293.642778,295.82,271.548144
ETH,2019-07-04,302.1,290.68745,303.286202,289.771482
ETH,2019-07-05,283,302.1,303.814042,280.49071
ETH,2019-07-06,287.7622,283,294.9,280.446544
ETH,2019-07-07,287.57,287.762213,297.819304,285.65
ETH,2019-07-08,306.53968,287.57,310.605126,284.25
ETH,2019-07-09,313.505198,306.481603,314.809062,302.53
ETH,2019-07-10,307.95,313.505188,318.325166,303.26
ETH,2019-07-11,288.683864,307.95,314.65,282
ETH,2019-07-12,268.825504,288.669307,288.669307,262.59712
ETH,2019-07-13,275.524138,268.826054,279.169403,266.5
ETH,2019-07-14,269.601335,275.524038,275.801617,262.212019
ETH,2019-07-15,226.15,269.601313,269.778575,223.130259
ETH,2019-07-16,228.295057,225.89,235.3,203.289279
ETH,2019-07-17,198.526362,228.295055,234.46,190.827306
ETH,2019-07-18,211.301296,198.526362,219.8,192.556936
ETH,2019-07-19,225.9,211.301333,229.600486,206.699658
ETH,2019-07-20,221.21,225.9,226.65,213.538681
ETH,2019-07-21,228.89,221.21,235.79,220.5
ETH,2019-07-22,225.680341,228.89,229.77,217.82
ETH,2019-07-23,217.11,225.680379,228.05,211.918286
ETH,2019-07-24,211.93,217.13,219,208.57
ETH,2019-07-25,216.666969,211.93,217.94,201.061028
ETH,2019-07-26,219.16,216.666968,225.84,215.7
ETH,2019-07-27,219.45,219.16,220.55,212.85
ETH,2019-07-28,207.025221,219.45,223.797097,202.7
ETH,2019-07-29,211.05,207.038295,213.13,197.855315
ETH,2019-07-30,210.720959,211.05,214.824487,206.475788
ETH,2019-07-31,209.828624,210.722777,214.3,204.516186
ETH,2019-08-01,218.7,209.828639,218.86,209.629917
ETH,2019-08-02,217.460559,218.7,219.1,211.02
ETH,2019-08-03,217.783755,217.460842,222.666466,215.094318
ETH,2019-08-04,221.952726,217.783736,224.655526,216.485405
ETH,2019-08-05,222.914375,221.952732,223.65,217.683543
ETH,2019-08-06,232.89885,222.914368,236.7,222.884538
ETH,2019-08-07,226.042319,232.898782,239.321743,222.662654
ETH,2019-08-08,226.05,226.042313,230.98,220.465719
ETH,2019-08-09,220.97,226.05,226.42,215.032711
ETH,2019-08-10,210.271289,220.97,221.205421,206.87
ETH,2019-08-11,206.123013,210.271267,214.410413,200.986036
ETH,2019-08-12,216.28,206.122998,216.53,205.849366
ETH,2019-08-13,211.131317,216.28,216.320424,209.8
ETH,2019-08-14,208.401144,211.13128,211.184765,203.24
ETH,2019-08-15,186.12,208.401143,208.99,182.1
ETH,2019-08-16,188.112186,186.12,189.567989,173.904192
ETH,2019-08-17,185.432977,188.112112,188.124633,178.5
ETH,2019-08-18,185.576397,185.433039,186.732546,182.11
ETH,2019-08-19,194.619648,185.576397,197.887955,183.368158
ETH,2019-08-20,202.4,194.619582,203.452719,193.132937
ETH,2019-08-21,196.258782,202.4,202.6,194.722094
ETH,2019-08-22,187.17,196.258882,196.87,180.25
ETH,2019-08-23,190.9,187.17,194.932035,182.82
ETH,2019-08-24,194.595729,190.9,196.539107,188.73
ETH,2019-08-25,190.85,194.595642,194.595642,186.21
ETH,2019-08-26,186.557811,190.85,192.503409,183.153885
ETH,2019-08-27,188.354382,186.560648,194.2,185.802402
ETH,2019-08-28,187.190689,188.354351,188.95,184.7
ETH,2019-08-29,172.83,187.190693,187.908505,166.056065
ETH,2019-08-30,168.74,172.83,173.36,163.81406
ETH,2019-08-31,168.278337,168.74,170.3,165.7
ETH,2019-09-01,171.95,168.275127,174.798823,166.15
ETH,2019-09-02,171.163152,171.95,173.592121,168.128344
ETH,2019-09-03,178.796129,171.163153,181.34,170.650311
ETH,2019-09-04,178.998478,178.796191,182.925158,175.02
ETH,2019-09-05,175.02,178.998458,180.28,173.8
ETH,2019-09-06,174.07711,175.02,175.607897,170.170555
ETH,2019-09-07,169.19,174.077104,178.35,165.35
ETH,2019-09-08,178.189206,169.19,180.93523,168.606728
ETH,2019-09-09,181.487087,178.189417,184.301187,176.65
ETH,2019-09-10,180.863401,181.487082,185.728319,176.192818
ETH,2019-09-11,179.870298,180.863442,184.281177,176.84
ETH,2019-09-12,178.346002,179.870378,181.845843,174.5
ETH,2019-09-13,181.036107,178.346008,182.55,176.555526
ETH,2019-09-14,181.346106,181.036178,181.670962,177.75
ETH,2019-09-15,188.730605,181.346247,189.066896,180.397036
ETH,2019-09-16,189.423577,188.730585,190.877416,186.507487
ETH,2019-09-17,197.751846,189.423493,199.54,188.6
ETH,2019-09-18,207.843037,197.751892,215,196.3
ETH,2019-09-19,210.26,207.843037,217.219934,207.80566
ETH,2019-09-20,220.8,210.26,224.394675,202.266504
ETH,2019-09-21,218.11,220.8,221.9,212.2
ETH,2019-09-22,214.94,218.11,221.417926,213.616541
ETH,2019-09-23,211.169085,214.94,215.25,206.15
ETH,2019-09-24,200.77,211.169138,211.5,198.663322
ETH,2019-09-25,166.457851,200.77,202.572735,155.993108
ETH,2019-09-26,170.242077,166.45786,174.94,162.49
ETH,2019-09-27,165.791376,170.242043,170.8,152.478525
ETH,2019-09-28,174.184943,165.79137,177.109448,161.44
ETH,2019-09-29,173.933203,174.201447,175.8,168.685892
ETH,2019-09-30,169.414196,173.933325,174.62,164.68
ETH,2019-10-01,181.17,169.414131,181.6,165.32
ETH,2019-10-02,176.274987,181.17,185.721843,174
ETH,2019-10-03,180.91417,176.275169,181.462679,174.3
ETH,2019-10-04,174.94587,180.914146,181.089961,169.940124
ETH,2019-10-05,175.959771,174.945852,179.318568,171.148626
ETH,2019-10-06,176.42047,175.959768,176.901468,172.4
ETH,2019-10-07,170.320735,176.420468,177.05,168
ETH,2019-10-08,180.389527,170.320745,182.405366,168.91
ETH,2019-10-09,180.991751,180.389549,185.1,177.54
ETH,2019-10-10,193.639696,180.991317,195.81734,179.45124
ETH,2019-10-11,191.643918,193.641909,194.79,187.536377
ETH,2019-10-12,180.812874,191.643918,197.412463,179.62
ETH,2019-10-13,179.890735,180.812875,184.725823,177.752038
ETH,2019-10-14,181.188359,179.890228,184.65,178.85
ETH,2019-10-15,186.790345,181.188331,187.61987,180.656119
ETH,2019-10-16,180.630722,186.790344,188.332664,177.529591
ETH,2019-10-17,174.706162,180.630722,181.15,171.92641
ETH,2019-10-18,177.334649,174.706175,179.05,172.85
ETH,2019-10-19,173.020486,177.334488,177.426331,168.510392
ETH,2019-10-20,171.936237,173.020421,174.95,169.970193
ETH,2019-10-21,175.49,171.936189,176.56,169.45
ETH,2019-10-22,174.42561,175.49,177.971388,171.964738
ETH,2019-10-23,171.336781,174.425357,175.4,170.7
ETH,2019-10-24,162.49,171.336777,171.429734,153.4
ETH,2019-10-25,160.731844,162.482294,163.85,159.23
ETH,2019-10-26,181.590378,160.731838,187.55,160.655712
ETH,2019-10-27,180.082427,181.590372,198.75,174.07
ETH,2019-10-28,184.18716,180.082427,189.05,177.113831
ETH,2019-10-29,182.15,184.187133,189.85,180.943851
ETH,2019-10-30,191.110607,182.15,193,181.95
ETH,2019-10-31,183.328028,191.110598,192.058957,180.08
ETH,2019-11-01,182.62961,183.328055,185.47,178.061856
ETH,2019-11-02,183.282321,182.631252,184.729747,177.6
ETH,2019-11-03,183.085555,183.282276,185.793942,182.11
ETH,2019-11-04,181.63362,183.085551,184.893522,179.204594
ETH,2019-11-05,186.267019,181.633604,189.326508,180.563838
ETH,2019-11-06,188.74683,186.268755,192.36,182.63
ETH,2019-11-07,191.14,188.746801,194.307618,188.029852
ETH,2019-11-08,186.42,191.14,192.079809,184.4
ETH,2019-11-09,183.6,186.42,188.06,180.87
ETH,2019-11-10,184.85288,183.6,185.59,182.813139
ETH,2019-11-11,188.916175,184.852658,191.67,183.45
ETH,2019-11-12,184.646179,188.916224,189.959981,183.9
ETH,2019-11-13,186.890333,184.646234,187.13522,182.280447
ETH,2019-11-14,187.722907,186.898865,189.31,185.18
ETH,2019-11-15,184.56031,187.723062,188.22,182.937243
ETH,2019-11-16,179.835204,184.560307,186.41,177.199868
ETH,2019-11-17,182.218906,179.835221,183.145321,179.226167
ETH,2019-11-18,183.821201,182.218966,186.2,180.15
ETH,2019-11-19,177.9,183.821203,183.885966,174.41
ETH,2019-11-20,175.643208,177.9,178.041148,172.662494
ETH,2019-11-21,174.301007,175.643237,177.16,173.35
ETH,2019-11-22,160.840656,174.301112,175.33,155.981754
ETH,2019-11-23,150.04677,160.84066,162.503677,138.16
ETH,2019-11-24,151.97,150.046772,154.230918,146.58
ETH,2019-11-25,139.972229,151.97,153.02,138.903592
ETH,2019-11-26,146.341051,139.959401,151.49,131.975389
ETH,2019-11-27,147.789091,146.27997,149.75,143.75
ETH,2019-11-28,152.904493,147.789086,155.7,141.19
ETH,2019-11-29,151.004761,152.904534,154.79,149.459245
ETH,2019-11-30,154.662564,151.00475,157.506621,150.7
ETH,2019-12-01,151.78,154.662622,155.275004,150.07
ETH,2019-12-02,151.106039,151.78,152.223588,146.1
ETH,2019-12-03,148.981346,151.106005,151.422367,147
ETH,2019-12-04,147.365727,148.981334,149.95,145.81547
ETH,2019-12-05,145.440104,147.3657,152.202385,143.47
ETH,2019-12-06,147.99,145.443716,148.79,143.95
ETH,2019-12-07,148.828256,147.99,149.67,146.17
ETH,2019-12-08,147.373652,148.828256,149.7,147.270982
ETH,2019-12-09,150.651483,147.373658,151.89,146.46
ETH,2019-12-10,147.322806,150.651393,151.277095,146.69
ETH,2019-12-11,145.600111,147.322867,147.94432,143.91
ETH,2019-12-12,143.195687,145.600111,146.218512,142.12
ETH,2019-12-13,144.731653,143.195691,145.7,139.306614
ETH,2019-12-14,144.640364,144.729018,145.09,142.801223
ETH,2019-12-15,141.77,144.64036,144.947171,141.175885
ETH,2019-12-16,142.33601,141.751019,143.75,139.99
ETH,2019-12-17,132.379985,142.336012,142.49,129.553724
ETH,2019-12-18,121.75,132.379521,132.56,119.855826
ETH,2019-12-19,132.88,121.75,134.492464,116.366598
ETH,2019-12-20,128.187094,132.88,133.96,125.81
ETH,2019-12-21,128.305153,128.186854,129.16,125.914311
ETH,2019-12-22,127.109016,128.305227,128.400841,126.68
ETH,2019-12-23,132.32744,127.106744,133.074278,126.944993
ETH,2019-12-24,128.096254,132.327447,135.02,126.19
ETH,2019-12-25,127.74,128.096302,129.334256,126.68
ETH,2019-12-26,124.92175,127.74,127.74,123.2
ETH,2019-12-27,125.507634,124.921756,131.885863,124.136037
ETH,2019-12-28,126.244318,125.507657,126.556645,122.425279
ETH,2019-12-29,127.91,126.245081,129.531054,125.931535
ETH,2019-12-30,134.287506,127.91,137.61791,127.380877
ETH,2019-12-31,131.1,134.287499,135.89,130.02
ETH,2020-01-01,128.643862,131.1,133.121376,127.751768
ETH,2020-01-02,130.19,128.630572,132.6,128.202246
ETH,2020-01-03,126.730116,130.19,130.193016,126.078203
ETH,2020-01-04,133.90387,126.730115,134.5,125.555758
ETH,2020-01-05,134.123501,133.909136,135.59,132.539248
ETH,2020-01-06,135.101796,134.123488,138.261148,134.123488
ETH,2020-01-07,144.2611,135.101854,144.374903,134.930031
ETH,2020-01-08,143.165479,144.261178,145.15,139.006756
ETH,2020-01-09,140.687936,143.165406,147.91,137.193666
ETH,2020-01-10,137.861335,140.687985,141.266624,135.4
ETH,2020-01-11,144.664695,137.861027,145.047833,135.41
ETH,2020-01-12,142.629184,144.664771,147.8,142.204908
ETH,2020-01-13,146.276816,142.629921,146.280428,141.894479
ETH,2020-01-14,143.58,146.276742,146.86,142.193429
ETH,2020-01-15,166.132729,143.58,170.335974,143.57
ETH,2020-01-16,166.277461,166.121195,171.580886,159.322109
ETH,2020-01-17,164.199399,166.277492,167.13801,158.71
ETH,2020-01-18,169.85,164.199391,174,162.28
ETH,2020-01-19,174.065704,169.85,179.000494,165.06
ETH,2020-01-20,166.887218,174.065724,177.893093,161.78
ETH,2020-01-21,166.612759,166.877018,169.2,161.133858
ETH,2020-01-22,169.342875,166.612756,169.71,164.872164
ETH,2020-01-23,167.656313,169.342954,170.9,165.69
ETH,2020-01-24,162.51,167.659802,167.70552,158.954324
ETH,2020-01-25,162.307653,162.51,164.018878,155.25
ETH,2020-01-26,160.067023,162.307653,162.385158,157.648014
ETH,2020-01-27,167.403988,160.067023,167.48,159.12
ETH,2020-01-28,169.824694,167.404116,171.7,165.01
ETH,2020-01-29,176.028582,169.824672,176.185067,169.809742
ETH,2020-01-30,173.45,176.028547,178.29,173.26
ETH,2020-01-31,184.434586,173.45,186.619609,170.642105
ETH,2020-02-01,179.68,184.434457,185.306352,175
ETH,2020-02-02,183.51,179.68,183.98,179.08
ETH,2020-02-03,188.259947,183.51,193.14,179
ETH,2020-02-04,189.685495,188.259972,195,186.45
ETH,2020-02-05,188.234559,189.685433,191.24,184.5
ETH,2020-02-06,203.97917,188.234538,207.74,187.71
ETH,2020-02-07,212.923223,203.979182,216.134881,201.257347
ETH,2020-02-08,223.43,212.923221,224.263082,212.923221
ETH,2020-02-09,223.361459,223.43,227.97,213.56
ETH,2020-02-10,228.821968,223.361157,230.729154,223.25374
ETH,2020-02-11,223.08,228.821969,229.400139,217.03447
ETH,2020-02-12,237.95,223.08,239.5,217.92809
ETH,2020-02-13,266.21,237.95,275.813556,237.95
ETH,2020-02-14,268.823945,266.28,277.82,256.57
ETH,2020-02-15,286.129622,268.829159,287.55,260.17
ETH,2020-02-16,264.772102,286.096953,288.94,261.81
ETH,2020-02-17,259.062995,264.77203,273.79,237.21355
ETH,2020-02-18,267.921356,258.89,268.500366,242.62
ETH,2020-02-19,282.912948,267.921465,286.293151,259.46
ETH,2020-02-20,258.85,282.912791,286.986812,251.084213
ETH,2020-02-21,257.784147,258.85,264.002675,245.675953
ETH,2020-02-22,265.676175,257.784149,268.5,254.480978
ETH,2020-02-23,262.173629,265.676175,267.01,256.86
ETH,2020-02-24,275.73,262.172804,276.52,261.95
ETH,2020-02-25,265.754637,275.73,278,257.02
ETH,2020-02-26,246.5,265.754599,266.04,244.68
ETH,2020-02-27,223.71,246.5,249.77,215.74
ETH,2020-02-28,227.26481,223.76,238.072165,209.67
ETH,2020-02-29,227.361296,227.264803,234.39,213.9
ETH,2020-03-01,217.550678,227.361257,233.21,217.19
ETH,2020-03-02,217.5,217.550728,227.608251,212.272527
ETH,2020-03-03,231.9,217.5,234.44,215.87
ETH,2020-03-04,223.640813,231.912773,232.659209,220.235192
ETH,2020-03-05,224.48,223.640892,228.63,220.69
ETH,2020-03-06,228.64,224.48,234.278521,224.48
ETH,2020-03-07,245.697799,228.64,245.77,227.83
ETH,2020-03-08,237.549244,245.682317,252.49,236.841103
ETH,2020-03-09,199.38,237.549242,237.571782,196
ETH,2020-03-10,202.820592,199.38,208.62,189.92
ETH,2020-03-11,200.34365,202.800046,206.18,195.56
ETH,2020-03-12,194.621719,200.343608,202.98,181.88
ETH,2020-03-13,108.788152,194.621715,195.52,102.243596
ETH,2020-03-14,135.11,108.799028,144.38976,89.934452
ETH,2020-03-15,122.247768,135.11,135.3,120.844912
ETH,2020-03-16,123.384865,122.238731,133.43,120.07349
ETH,2020-03-17,110.992636,123.384947,123.71,100.83
ETH,2020-03-18,116.27,110.99264,121.01,109.77
ETH,2020-03-19,118.6,116.26,118.71,110.39
ETH,2020-03-20,136.97,118.6,143.39,115.84
ETH,2020-03-21,133.259608,136.97,153.2,116.058365
ETH,2020-03-22,132.64,133.285188,137.5,125.947201
ETH,2020-03-23,122.334253,132.64,137.128016,121.03
ETH,2020-03-24,136.54,122.334196,138,119.503427
ETH,2020-03-25,139,136.54,144,133.2
ETH,2020-03-26,136.321564,139,142.6,133.08
ETH,2020-03-27,139.01,136.305221,140.04,133.67
ETH,2020-03-28,131.568593,139.01,141.779381,130.24
ETH,2020-03-29,131.38,131.570417,133.224415,125.13
ETH,2020-03-30,124.520506,131.38,132,123.987667
ETH,2020-03-31,132.301491,124.520944,135.38,124.12
ETH,2020-04-01,133.14,132.301487,135.34,130.530592
ETH,2020-04-02,136.14,133.14,137.07,128.93
ETH,2020-04-03,141.489851,136.14,150,135.65
ETH,2020-04-04,141.417142,141.489869,146.785266,138.04
ETH,2020-04-05,144.475798,141.417365,146.62,139.21
ETH,2020-04-06,142.850971,144.475067,145.92,141.03
ETH,2020-04-07,171.65,142.84842,172.024913,142.845341
ETH,2020-04-08,164.6,171.65,176.5,162.47
ETH,2020-04-09,173.305079,164.6,174.57,163.702777
ETH,2020-04-10,170.00957,173.317436,173.511193,165.5
ETH,2020-04-11,158.096966,170.010063,170.258623,152.46
ETH,2020-04-12,158.648663,158.100248,161.443905,154.25
ETH,2020-04-13,158.764119,158.6487,165.37362,155.502322
ETH,2020-04-14,156.880921,158.764119,159.38,150.039343
ETH,2020-04-15,158.59,156.87463,162.112924,155.890526
ETH,2020-04-16,152.835437,158.59,161.41,152.2
ETH,2020-04-17,172.534874,152.835423,175.11,148.49
ETH,2020-04-18,170.873213,172.534992,175,168.56
ETH,2020-04-19,187.801609,170.873245,189.750509,170.81
ETH,2020-04-20,180.375265,187.801549,188.55,176.717352
ETH,2020-04-21,170.632509,180.375243,186.6,166.847023
ETH,2020-04-22,170.99,170.629974,174.74,168.55
ETH,2020-04-23,183.11,170.99,184.2,170.09
ETH,2020-04-24,185.67,183.11,194.15,178.52
ETH,2020-04-25,187.580423,185.66,189.91,184.988614
ETH,2020-04-26,194.503967,187.593078,198.028116,186.1
ETH,2020-04-27,197.83,194.503982,200,192.63
ETH,2020-04-28,196.78,197.83,199.33,189.87
ETH,2020-04-29,196.73,196.781604,197.89,192.632469
ETH,2020-04-30,215.618076,196.73,219.192533,196.73
ETH,2020-05-01,206.39,215.618216,227.47,202.5
ETH,2020-05-02,212.1,206.39,217.42,206.2
ETH,2020-05-03,214.166007,212.1,215.43,210.63
ETH,2020-05-04,210.071133,214.166007,219.182766,205.34
ETH,2020-05-05,206.962125,210.085722,210.754183,195.34
ETH,2020-05-06,205.552449,206.962146,212.07,201.51
ETH,2020-05-07,199.083933,205.552365,211.12,198.47
ETH,2020-05-08,212.381441,199.089879,215.16,196.99
ETH,2020-05-09,211.554791,212.383631,216.861723,207.4
ETH,2020-05-10,210.118832,211.55495,214.693907,208.49
ETH,2020-05-11,188.06,210.129524,210.132104,180.728399
ETH,2020-05-12,186.18,188.06,193.7,176.56
ETH,2020-05-13,189.799272,186.18,192.33,185.91
ETH,2020-05-14,199.827099,189.799204,201.217212,188.652837
ETH,2020-05-15,203.303872,199.837537,206.16,196
ETH,2020-05-16,194.57,203.303911,204.121646,191.64
ETH,2020-05-17,200.53,194.57,203.27,193.24
ETH,2020-05-18,206.998761,200.53,209.81,199.62
ETH,2020-05-19,214.78909,206.998891,216.95,206.998891
ETH,2020-05-20,214.642959,214.789109,215.84,209.45
ETH,2020-05-21,209.98,214.642867,215.44,206.210007
ETH,2020-05-22,198.481491,209.98,211.41,191.48
ETH,2020-05-23,207.193829,198.486403,209.28,196.25
ETH,2020-05-24,206.664819,207.193851,211.201167,204.82
ETH,2020-05-25,199.62,206.664783,210.65,199.57
ETH,2020-05-26,204.072634,199.64,205.56,198.1
ETH,2020-05-27,200.895078,204.073134,204.927312,196.81
ETH,2020-05-28,208.28,200.895111,208.412903,200.889483
ETH,2020-05-29,220.26,208.28,220.570847,204.650482
ETH,2020-05-30,220.6,220.26,224.68213,217.685625
ETH,2020-05-31,243.51343,220.6,247.080777,218.857119
ETH,2020-06-01,231.76,243.513438,245.32,229.71
ETH,2020-06-02,248.191785,231.76,251,230.62
ETH,2020-06-03,237.811822,248.200823,253.34,226.07
ETH,2020-06-04,244.54,237.74,245.01,233.47
ETH,2020-06-05,243.321834,244.54,246.5,236.369092
ETH,2020-06-06,240.070886,243.321851,247.88,239.05
ETH,2020-06-07,242.025237,240.070286,244.47,237.67
ETH,2020-06-08,244.732676,242.025269,245.424404,234.69
ETH,2020-06-09,246.56,244.7321,247.643839,241.23
ETH,2020-06-10,244,246.55,249.9,238.933865
ETH,2020-06-11,247.96,244,250.28,242.419412
ETH,2020-06-12,230.15,247.96,250.15,225.810822
ETH,2020-06-13,237.41,230.15,239.22,228.178596
ETH,2020-06-14,238.088627,237.41,238.624584,234.62
ETH,2020-06-15,231.574452,238.088627,238.346669,229.96646
ETH,2020-06-16,230.912634,231.574447,233.63,218.079041
ETH,2020-06-17,235.303604,230.912619,236,228.92
ETH,2020-06-18,233.71,235.303618,237,227.85
ETH,2020-06-19,231.242748,233.71,234.38,227.679649
ETH,2020-06-20,228.62,231.242555,231.714024,226.52
ETH,2020-06-21,228.825342,228.62,230.6,225.8
ETH,2020-06-22,227.756019,228.825351,231.07,227.1
ETH,2020-06-23,243.316031,227.767378,246.756772,227.41
ETH,2020-06-24,243.059839,243.316024,244.8,240.85
ETH,2020-06-25,234.433274,243.05999,249.040895,230.79
ETH,2020-06-26,232.35409,234.433274,235.03,227.34
ETH,2020-06-27,229.414884,232.353951,233.19,227.51
ETH,2020-06-28,220.75622,229.416114,230.983108,215.963775
ETH,2020-06-29,224.968032,220.753664,227.752768,217.88
ETH,2020-06-30,227.85,224.967912,229.82,221.19
ETH,2020-07-01,225.636164,227.915438,228.61,222.988256
ETH,2020-07-02,231.03,225.636381,232.74,224.18
ETH,2020-07-03,226.46926,231.03,232.058129,223.02
ETH,2020-07-04,225.110994,226.469257,228.15,224.41
ETH,2020-07-05,229.2,225.110993,230.65283,224.57
ETH,2020-07-06,227.96,229.2,229.89,223.58
ETH,2020-07-07,241.665481,227.96,241.97,227.190862
ETH,2020-07-08,239.16,241.665486,243.7,234.61
ETH,2020-07-09,247.041666,239.16,248.887227,237.96
ETH,2020-07-10,242.010935,247.041704,247.531174,238.04
ETH,2020-07-11,241.130364,242.015051,242.05081,235.749172
ETH,2020-07-12,239.18,241.130322,241.52,237.75598
ETH,2020-07-13,242.86095,239.17,243.83,236.8
ETH,2020-07-14,239.49,242.86095,245.152749,237.360398
ETH,2020-07-15,240.391899,239.49,241.997085,236.91
ETH,2020-07-16,238.361216,240.391894,241.287064,236.642042
ETH,2020-07-17,233.553429,238.361226,239.1,229.83
ETH,2020-07-18,232.756852,233.550175,234.42874,231.6
ETH,2020-07-19,235.814088,232.756857,236.92,232.348383
ETH,2020-07-20,239.212277,235.813941,239.83,233.41
ETH,2020-07-21,236.162502,239.210491,239.8,234.281343
ETH,2020-07-22,245.74,236.162503,246.902332,235.77
ETH,2020-07-23,264.25,245.74,269.31,241.918942
ETH,2020-07-24,275.59982,264.28,280.62,260.4
ETH,2020-07-25,279.645847,275.59981,287.619922,268.57
ETH,2020-07-26,305.657005,279.652943,309.352365,279.62
ETH,2020-07-27,311.47,305.658329,319.82326,300.48
ETH,2020-07-28,322.24,311.47,333.896634,311.432818
ETH,2020-07-29,317.455497,322.24,327.23,306.53
ETH,2020-07-30,318.200639,317.455352,325.27,313.31
ETH,2020-07-31,335.099569,318.20067,342.21,314.68
ETH,2020-08-01,346.682965,335.099568,349.69,329.01
ETH,2020-08-02,387.681273,346.682962,393.74,343.954131
ETH,2020-08-03,371.844046,387.681384,415.031063,330.04
ETH,2020-08-04,386.3,371.84404,398.1,367
ETH,2020-08-05,389.75,386.3,403,381.16
ETH,2020-08-06,401.21,389.75,407.733657,384.42
ETH,2020-08-07,395.145446,401.21,403.74,391.249651
ETH,2020-08-08,379.77,395.145611,398.41,363.97
ETH,2020-08-09,397.4,379.77,397.4,376.638806
ETH,2020-08-10,390.403796,397.4,400.35,384.428058
ETH,2020-08-11,395.812094,390.403796,399.982802,385.97
ETH,2020-08-12,378.911409,395.817321,398.3,367.039806
ETH,2020-08-13,387.198895,378.918798,389.459541,365.979965
ETH,2020-08-14,424.87,387.198899,431.525618,377.04
ETH,2020-08-15,438.62,424.87,444.340503,418.2
ETH,2020-08-16,432.78,438.62,443,428.01
ETH,2020-08-17,433.831946,432.78,436.92,413.07
ETH,2020-08-18,430.99949,433.830263,446.921871,420.674466
ETH,2020-08-19,422.447417,430.999842,434,414.91964
ETH,2020-08-20,407.43,422.447384,426.544755,394.08
ETH,2020-08-21,416.29,407.43,419.26963,402.55
ETH,2020-08-22,387.62453,416.29,418.858552,385.2
ETH,2020-08-23,395.86173,387.624498,396.780796,379.716472
ETH,2020-08-24,390.82454,395.86173,397.09,383.909879
ETH,2020-08-25,408.238452,390.824453,410.37,387.95
ETH,2020-08-26,383.31073,408.232588,409.01,370.05
ETH,2020-08-27,385.916267,383.296992,393.31,377.75
ETH,2020-08-28,383.11,385.916327,396.85,371.7
ETH,2020-08-29,395.42,383.11,398.15,380.048295
ETH,2020-08-30,398.582503,395.42,405.63,392.668314
ETH,2020-08-31,428.956846,398.582437,429.5,398.507572
ETH,2020-09-01,434.108508,428.956796,438.98,418.31
ETH,2020-09-02,475.86,434.108508,488.57987,429.74
ETH,2020-09-03,439.92,475.86,480.99,421.77
ETH,2020-09-04,382.508435,440.004199,450.733449,373.18
ETH,2020-09-05,385.94,382.509488,400.46,360.423842
ETH,2020-09-06,334.93695,385.94,394.444572,310.93394
ETH,2020-09-07,352.550225,334.936951,359.913927,316.72
ETH,2020-09-08,353.39,352.546833,358.270312,323.47
ETH,2020-09-09,337.25,353.39,356.4,325.64
ETH,2020-09-10,351.134515,337.25,359.018203,331.08
ETH,2020-09-11,367.929712,351.137046,377.44,350.699801
ETH,2020-09-12,373.92483,367.929841,375.15,355.87
ETH,2020-09-13,387.81464,373.91647,388,365.326273
ETH,2020-09-14,366.41,387.814666,389.98,353.86
ETH,2020-09-15,377.14,366.41,384.275847,356.19
ETH,2020-09-16,364.124885,377.14,382.35,362.627486
ETH,2020-09-17,365.030089,364.124902,373.37,355.21
ETH,2020-09-18,389.392518,365.029732,394.09276,363.44
ETH,2020-09-19,384.503876,389.39253,392.403105,375.832026
ETH,2020-09-20,385.227864,384.509584,388.27,377.4
ETH,2020-09-21,370.762762,385.227864,385.227864,365.13
ETH,2020-09-22,340.167811,370.782143,376.42,331.13
ETH,2020-09-23,344.119591,340.120337,346.427457,335.82
ETH,2020-09-24,320.12,344.119695,344.47,313.73
ETH,2020-09-25,348.987278,320.12,353.14,317
ETH,2020-09-26,351.677235,348.998038,357.96,337.89
ETH,2020-09-27,354.09527,351.677299,356.14,346.31
